       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 60470.681  24.779  23.825  23.148  6629.82     3631.0  orange 
 60470.681   24.83  23.917  23.185  6366.38     3631.0   r-P48 
 60470.681    24.9  24.025  23.229  6198.96     3631.0  r-FLWO 
 60470.681  25.185  24.373  23.544  5182.42     3631.0    cyan 
 60470.681  25.676  24.705  23.791  4746.48     3631.0   g-P48 
 60470.681  25.719  24.758  23.822  4735.89     3631.0  g-FLWO 
 60474.384  24.609  23.604  23.036  7645.77     3631.0       i 
 60474.384  24.807  23.844  23.166  6629.82     3631.0  orange 
 60474.384  24.858   23.94  23.207  6366.38     3631.0   r-P48 
 60474.384  24.927  24.046  23.249  6198.96     3631.0  r-FLWO 
 60474.384  25.212  24.397  23.565  5182.42     3631.0    cyan 
 60474.384  25.702  24.728  23.809  4746.48     3631.0   g-P48 
 60474.384  25.749  24.781   23.84  4735.89     3631.0  g-FLWO 
 60478.087  24.635  23.625  23.053  7645.77     3631.0       i 
 60478.087  24.834  23.867  23.185  6629.82     3631.0  orange 
 60478.087  24.885  23.965  23.224  6366.38     3631.0   r-P48 
 60478.087  24.953  24.067  23.269  6198.96     3631.0  r-FLWO 
 60478.087  25.237  24.421  23.581  5182.42     3631.0    cyan 
 60478.087  25.727  24.752  23.826  4746.48     3631.0   g-P48 
 60478.087  25.778    24.8  23.858  4735.89     3631.0  g-FLWO 
 60481.791  24.661  23.646  23.068  7645.77     3631.0       i 
 60481.791  24.862  23.891  23.203  6629.82     3631.0  orange 
 60481.791  24.912   23.99  23.241  6366.38     3631.0   r-P48 
 60481.791   24.98  24.092  23.287  6198.96     3631.0  r-FLWO 
 60481.791  25.263  24.444  23.597  5182.42     3631.0    cyan 
 60481.791  25.751  24.776  23.844  4746.48     3631.0   g-P48 
 60481.791  25.804   24.82  23.875  4735.89     3631.0  g-FLWO 
 60485.494  24.687  23.667  23.085  7645.77     3631.0       i 
 60485.494   24.89  23.914   23.22  6629.82     3631.0  orange 
 60485.494  24.939  24.015  23.258  6366.38     3631.0   r-P48 
 60485.494  25.006  24.118  23.303  6198.96     3631.0  r-FLWO 
 60485.494  25.289  24.468  23.613  5182.42     3631.0    cyan 
 60485.494  25.773  24.801  23.862  4746.48     3631.0   g-P48 
 60485.494  25.829  24.843  23.893  4735.89     3631.0  g-FLWO 
 60489.197  24.712  23.689    23.1  7645.77     3631.0       i 
 60489.197  24.917  23.938  23.239  6629.82     3631.0  orange 
 60489.197  24.966  24.038  23.277  6366.38     3631.0   r-P48 
 60489.197  25.032   24.14   23.32  6198.96     3631.0  r-FLWO 
 60489.197  25.314  24.492  23.629  5182.42     3631.0    cyan 
 60489.197  25.795  24.825  23.876  4746.48     3631.0   g-P48 
 60489.197  25.853  24.867  23.908  4735.89     3631.0  g-FLWO 
 60492.901  24.738  23.713  23.119  7645.77     3631.0       i 
 60492.901  24.944  23.962  23.258  6629.82     3631.0  orange 
 60492.901  24.992  24.056  23.297  6366.38     3631.0   r-P48 
 60492.901  25.057  24.161  23.339  6198.96     3631.0  r-FLWO 
 60492.901  25.339  24.515  23.645  5182.42     3631.0    cyan 
 60492.901  25.816  24.849   23.89  4746.48     3631.0   g-P48 
 60492.901  25.875   24.89  23.922  4735.89     3631.0  g-FLWO 
 60496.604  24.764  23.737  23.139  7645.77     3631.0       i 
 60496.604  24.971  23.985  23.277  6629.82     3631.0  orange 
 60496.604  25.019  24.074  23.316  6366.38     3631.0   r-P48 
 60496.604  25.083  24.185  23.361  6198.96     3631.0  r-FLWO 
 60496.604  25.363  24.538  23.659  5182.42     3631.0    cyan 
 60496.604  25.834  24.873  23.904  4746.48     3631.0   g-P48 
 60496.604  25.897  24.913  23.935  4735.89     3631.0  g-FLWO 
 60500.307  24.789  23.761  23.158  7645.77     3631.0       i 
 60500.307  24.998  24.009  23.295  6629.82     3631.0  orange 
 60500.307  25.045  24.096  23.333  6366.38     3631.0   r-P48 
 60500.307  25.109  24.207  23.379  6198.96     3631.0  r-FLWO 
 60500.307  25.387  24.561  23.673  5182.42     3631.0    cyan 
 60500.307  25.855  24.897  23.918  4746.48     3631.0   g-P48 
 60500.307  25.919  24.935  23.949  4735.89     3631.0  g-FLWO 
  60504.01  24.815  23.785  23.178  7645.77     3631.0       i 
  60504.01  25.025  24.032  23.314  6629.82     3631.0  orange 
  60504.01  25.071  24.119  23.349  6366.38     3631.0   r-P48 
  60504.01  25.134  24.226  23.396  6198.96     3631.0  r-FLWO 
  60504.01  25.412  24.585  23.687  5182.42     3631.0    cyan 
  60504.01  25.881  24.921  23.931  4746.48     3631.0   g-P48 
  60504.01  25.941  24.958  23.963  4735.89     3631.0  g-FLWO 
 60507.714   24.84  23.808  23.197  7645.77     3631.0       i 
 60507.714  25.051  24.055  23.331  6629.82     3631.0  orange 
 60507.714  25.096  24.142  23.365  6366.38     3631.0   r-P48 
 60507.714  25.159  24.248  23.411  6198.96     3631.0  r-FLWO 
 60507.714  25.439  24.608  23.701  5182.42     3631.0    cyan 
 60507.714  25.906  24.945  23.945  4746.48     3631.0   g-P48 
 60507.714  25.962  24.981  23.979  4735.89     3631.0  g-FLWO 
 60511.417  24.866  23.832  23.217  7645.77     3631.0       i 
 60511.417  25.078  24.078  23.346  6629.82     3631.0  orange 
 60511.417  25.121  24.165  23.382  6366.38     3631.0   r-P48 
 60511.417  25.184  24.272  23.427  6198.96     3631.0  r-FLWO 
 60511.417  25.464  24.633  23.718  5182.42     3631.0    cyan 
 60511.417  25.932  24.968  23.961  4746.48     3631.0   g-P48 
 60511.417  25.984  25.003  23.995  4735.89     3631.0  g-FLWO 
  60515.12  24.891  23.855  23.236  7645.77     3631.0       i 
  60515.12  25.104  24.101  23.361  6629.82     3631.0  orange 
  60515.12  25.145  24.188  23.399  6366.38     3631.0   r-P48 
  60515.12  25.208  24.296  23.444  6198.96     3631.0  r-FLWO 
  60515.12  25.488   24.66  23.736  5182.42     3631.0    cyan 
  60515.12  25.957  24.992  23.977  4746.48     3631.0   g-P48 
  60515.12  26.005  25.026  24.011  4735.89     3631.0  g-FLWO 
 60518.824  24.915  23.878  23.252  7645.77     3631.0       i 
 60518.824   25.13  24.123  23.376  6629.82     3631.0  orange 
 60518.824   25.17  24.211  23.417  6366.38     3631.0   r-P48 
 60518.824  25.233   24.32   23.46  6198.96     3631.0  r-FLWO 
 60518.824  25.513  24.687  23.755  5182.42     3631.0    cyan 
 60518.824  25.982  25.015  23.993  4746.48     3631.0   g-P48 
 60518.824  26.023  25.048  24.027  4735.89     3631.0  g-FLWO 
 60522.527  24.943  23.902  23.268  7645.77     3631.0       i 
 60522.527  25.156  24.145   23.39  6629.82     3631.0  orange 
 60522.527  25.194  24.234  23.436  6366.38     3631.0   r-P48 
 60522.527  25.257  24.344  23.477  6198.96     3631.0  r-FLWO 
 60522.527  25.537  24.714  23.774  5182.42     3631.0    cyan 
 60522.527  26.007  25.038  24.009  4746.48     3631.0   g-P48 
 60522.527  26.042   25.07  24.042  4735.89     3631.0  g-FLWO 
  60526.23   24.97  23.925  23.284  7645.77     3631.0       i 
  60526.23  25.182  24.167  23.405  6629.82     3631.0  orange 
  60526.23  25.219  24.258  23.452  6366.38     3631.0   r-P48 
  60526.23  25.281  24.368  23.494  6198.96     3631.0  r-FLWO 
  60526.23  25.561  24.741  23.794  5182.42     3631.0    cyan 
  60526.23  26.032  25.062  24.025  4746.48     3631.0   g-P48 
  60526.23  26.066  25.092  24.058  4735.89     3631.0  g-FLWO 
 60529.934  24.997  23.948  23.301  7645.77     3631.0       i 
 60529.934  25.207  24.189  23.419  6629.82     3631.0  orange 
 60529.934  25.243  24.282  23.467  6366.38     3631.0   r-P48 
 60529.934  25.305  24.392  23.511  6198.96     3631.0  r-FLWO 
 60529.934  25.587  24.768  23.815  5182.42     3631.0    cyan 
 60529.934  26.057  25.085  24.046  4746.48     3631.0   g-P48 
 60529.934  26.091  25.114  24.078  4735.89     3631.0  g-FLWO 
 60533.637  25.024  23.971  23.317  7645.77     3631.0       i 
 60533.637  25.233  24.211  23.434  6629.82     3631.0  orange 
 60533.637  25.266  24.306  23.482  6366.38     3631.0   r-P48 
 60533.637  25.329  24.416  23.531  6198.96     3631.0  r-FLWO 
 60533.637  25.613  24.794  23.837  5182.42     3631.0    cyan 
 60533.637   26.08  25.107  24.067  4746.48     3631.0   g-P48 
 60533.637  26.116  25.137  24.099  4735.89     3631.0  g-FLWO 
  60537.34  25.049  23.994  23.334  7645.77     3631.0       i 
  60537.34  25.258  24.233  23.453  6629.82     3631.0  orange 
  60537.34  25.289   24.33  23.499  6366.38     3631.0   r-P48 
  60537.34  25.353   24.44  23.548  6198.96     3631.0  r-FLWO 
  60537.34  25.639   24.82  23.858  5182.42     3631.0    cyan 
  60537.34  26.104   25.13  24.088  4746.48     3631.0   g-P48 
  60537.34   26.14   25.16   24.12  4735.89     3631.0  g-FLWO 
 60541.044  25.073  24.016  23.349  7645.77     3631.0       i 
 60541.044  25.282  24.255  23.469  6629.82     3631.0  orange 
 60541.044  25.312  24.353  23.515  6366.38     3631.0   r-P48 
 60541.044  25.377  24.463  23.564  6198.96     3631.0  r-FLWO 
 60541.044  25.665  24.842  23.879  5182.42     3631.0    cyan 
 60541.044  26.128  25.153   24.11  4746.48     3631.0   g-P48 
 60541.044  26.165  25.183  24.141  4735.89     3631.0  g-FLWO 
 60544.747  25.097  24.039  23.365  7645.77     3631.0       i 
 60544.747  25.307  24.277  23.484  6629.82     3631.0  orange 
 60544.747  25.335  24.377   23.53  6366.38     3631.0   r-P48 
 60544.747  25.401  24.487  23.582  6198.96     3631.0  r-FLWO 
 60544.747  25.691  24.865    23.9  5182.42     3631.0    cyan 
 60544.747  26.151  25.175  24.131  4746.48     3631.0   g-P48 
 60544.747  26.189  25.205  24.163  4735.89     3631.0  g-FLWO 
  60548.45  25.121  24.061   23.38  7645.77     3631.0       i 
  60548.45  25.331  24.299  23.499  6629.82     3631.0  orange 
  60548.45   25.36    24.4  23.546  6366.38     3631.0   r-P48 
  60548.45  25.424   24.51  23.601  6198.96     3631.0  r-FLWO 
  60548.45  25.717  24.887  23.922  5182.42     3631.0    cyan 
  60548.45  26.174  25.196  24.154  4746.48     3631.0   g-P48 
  60548.45  26.213  25.228  24.185  4735.89     3631.0  g-FLWO 
 60552.154  25.145  24.083  23.398  7645.77     3631.0       i 
 60552.154  25.355   24.32  23.515  6629.82     3631.0  orange 
 60552.154  25.385  24.423  23.563  6366.38     3631.0   r-P48 
 60552.154  25.448  24.533   23.62  6198.96     3631.0  r-FLWO 
 60552.154  25.741   24.91  23.943  5182.42     3631.0    cyan 
 60552.154  26.198  25.217  24.176  4746.48     3631.0   g-P48 
 60552.154  26.237   25.25  24.207  4735.89     3631.0  g-FLWO 
 60555.857  25.169  24.104  23.418  7645.77     3631.0       i 
 60555.857  25.379  24.342   23.53  6629.82     3631.0  orange 
 60555.857   25.41  24.446  23.579  6366.38     3631.0   r-P48 
 60555.857  25.471  24.557  23.638  6198.96     3631.0  r-FLWO 
 60555.857  25.766  24.932  23.963  5182.42     3631.0    cyan 
 60555.857  26.221  25.237  24.197  4746.48     3631.0   g-P48 
 60555.857  26.261  25.273  24.227  4735.89     3631.0  g-FLWO 
  60559.56  25.192  24.126  23.438  7645.77     3631.0       i 
  60559.56  25.403  24.363  23.547  6629.82     3631.0  orange 
  60559.56  25.436   24.47  23.596  6366.38     3631.0   r-P48 
  60559.56  25.494   24.58  23.655  6198.96     3631.0  r-FLWO 
  60559.56   25.79  24.954  23.982  5182.42     3631.0    cyan 
  60559.56  26.244  25.258  24.219  4746.48     3631.0   g-P48 
  60559.56  26.285  25.295  24.246  4735.89     3631.0  g-FLWO 
 60563.263  25.216  24.147  23.458  7645.77     3631.0       i 
 60563.263  25.427  24.385  23.564  6629.82     3631.0  orange 
 60563.263  25.463  24.493  23.612  6366.38     3631.0   r-P48 
 60563.263   25.52  24.604  23.671  6198.96     3631.0  r-FLWO 
 60563.263  25.815  24.977  23.999  5182.42     3631.0    cyan 
 60563.263  26.267  25.278  24.239  4746.48     3631.0   g-P48 
 60563.263  26.308  25.317  24.268  4735.89     3631.0  g-FLWO 
 60566.967  25.239  24.167  23.477  7645.77     3631.0       i 
 60566.967   25.45  24.406  23.579  6629.82     3631.0  orange 
 60566.967   25.49  24.515  23.628  6366.38     3631.0   r-P48 
 60566.967  25.545  24.627  23.687  6198.96     3631.0  r-FLWO 
 60566.967  25.839  24.999  24.015  5182.42     3631.0    cyan 
 60566.967  26.289  25.296  24.253  4746.48     3631.0   g-P48 
 60566.967  26.335  25.339  24.284  4735.89     3631.0  g-FLWO 
  60570.67  25.263  24.183  23.494  7645.77     3631.0       i 
  60570.67  25.473  24.427  23.594  6629.82     3631.0  orange 
  60570.67  25.516  24.538  23.645  6366.38     3631.0   r-P48 
  60570.67  25.567  24.648  23.704  6198.96     3631.0  r-FLWO 
  60570.67  25.863  25.021  24.028  5182.42     3631.0    cyan 
  60570.67  26.312  25.314  24.268  4746.48     3631.0   g-P48 
  60570.67  26.362  25.361    24.3  4735.89     3631.0  g-FLWO 
 60574.373  25.286    24.2  23.511  7645.77     3631.0       i 
 60574.373  25.496  24.448  23.609  6629.82     3631.0  orange 
 60574.373  25.539  24.561  23.661  6366.38     3631.0   r-P48 
 60574.373  25.589  24.669  23.721  6198.96     3631.0  r-FLWO 
 60574.373  25.887  25.045  24.048  5182.42     3631.0    cyan 
 60574.373  26.334  25.332  24.281  4746.48     3631.0   g-P48 
 60574.373  26.388  25.383  24.317  4735.89     3631.0  g-FLWO 
 60578.077  25.309  24.216   23.53  7645.77     3631.0       i 
 60578.077  25.518  24.466  23.626  6629.82     3631.0  orange 
 60578.077  25.562  24.584  23.674  6366.38     3631.0   r-P48 
 60578.077  25.611  24.691  23.738  6198.96     3631.0  r-FLWO 
 60578.077  25.911  25.069  24.067  5182.42     3631.0    cyan 
 60578.077  26.359  25.351  24.295  4746.48     3631.0   g-P48 
 60578.077  26.415  25.404  24.333  4735.89     3631.0  g-FLWO 
  60581.78  25.332  24.232  23.549  7645.77     3631.0       i 
  60581.78  25.543  24.482  23.643  6629.82     3631.0  orange 
  60581.78  25.585  24.606  23.688  6366.38     3631.0   r-P48 
  60581.78  25.633  24.712  23.755  6198.96     3631.0  r-FLWO 
  60581.78  25.934  25.093  24.085  5182.42     3631.0    cyan 
  60581.78  26.384  25.369  24.309  4746.48     3631.0   g-P48 
  60581.78   26.44  25.426  24.345  4735.89     3631.0  g-FLWO 
 60585.483  25.355  24.248  23.568  7645.77     3631.0       i 
 60585.483   25.57  24.498   23.66  6629.82     3631.0  orange 
 60585.483  25.607  24.628  23.703  6366.38     3631.0   r-P48 
 60585.483  25.655  24.734  23.771  6198.96     3631.0  r-FLWO 
 60585.483  25.958  25.117  24.102  5182.42     3631.0    cyan 
 60585.483  26.409   25.39  24.323  4746.48     3631.0   g-P48 
 60585.483  26.464  25.446  24.357  4735.89     3631.0  g-FLWO 
 60589.187  25.378  24.265  23.586  7645.77     3631.0       i 
 60589.187  25.594  24.516  23.677  6629.82     3631.0  orange 
 60589.187   25.63  24.651  23.718  6366.38     3631.0   r-P48 
 60589.187  25.677  24.756  23.784  6198.96     3631.0  r-FLWO 
 60589.187  25.982  25.136  24.119  5182.42     3631.0    cyan 
 60589.187  26.433  25.415  24.339  4746.48     3631.0   g-P48 
 60589.187  26.489  25.464   24.37  4735.89     3631.0  g-FLWO 
  60592.89    25.4  24.281  23.604  7645.77     3631.0       i 
  60592.89  25.614  24.536  23.694  6629.82     3631.0  orange 
  60592.89  25.652  24.673  23.733  6366.38     3631.0   r-P48 
  60592.89  25.699  24.777  23.798  6198.96     3631.0  r-FLWO 
  60592.89  26.005  25.155  24.136  5182.42     3631.0    cyan 
  60592.89  26.458  25.441  24.357  4746.48     3631.0   g-P48 
  60592.89  26.512  25.483  24.385  4735.89     3631.0  g-FLWO 
 60596.593  25.423  24.297   23.62  7645.77     3631.0       i 
 60596.593  25.633  24.556  23.712  6629.82     3631.0  orange 
 60596.593  25.674  24.695  23.747  6366.38     3631.0   r-P48 
 60596.593  25.721  24.799  23.812  6198.96     3631.0  r-FLWO 
 60596.593  26.025  25.174  24.153  5182.42     3631.0    cyan 
 60596.593  26.481  25.467  24.376  4746.48     3631.0   g-P48 
 60596.593  26.534  25.502    24.4  4735.89     3631.0  g-FLWO 
 60600.297  25.445  24.313  23.637  7645.77     3631.0       i 
 60600.297  25.653  24.575  23.726  6629.82     3631.0  orange 
 60600.297  25.697  24.717  23.762  6366.38     3631.0   r-P48 
 60600.297  25.743   24.82  23.825  6198.96     3631.0  r-FLWO 
 60600.297  26.044  25.193  24.171  5182.42     3631.0    cyan 
 60600.297  26.503  25.491  24.395  4746.48     3631.0   g-P48 
 60600.297  26.556  25.523  24.418  4735.89     3631.0  g-FLWO 
   60604.0  25.467  24.333  23.653  7645.77     3631.0       i 
   60604.0  25.675  24.595  23.739  6629.82     3631.0  orange 
   60604.0   25.72  24.739  23.777  6366.38     3631.0   r-P48 
   60604.0  25.765  24.841  23.839  6198.96     3631.0  r-FLWO 
   60604.0  26.063  25.209  24.189  5182.42     3631.0    cyan 
   60604.0  26.525  25.513  24.414  4746.48     3631.0   g-P48 
   60604.0  26.578  25.549  24.437  4735.89     3631.0  g-FLWO 
 60607.703  25.489  24.353  23.669  7645.77     3631.0       i 
 60607.703  25.696  24.615  23.753  6629.82     3631.0  orange 
 60607.703  25.743  24.761  23.792  6366.38     3631.0   r-P48 
 60607.703  25.787  24.862  23.853  6198.96     3631.0  r-FLWO 
 60607.703  26.081  25.225  24.206  5182.42     3631.0    cyan 
 60607.703  26.546  25.534  24.433  4746.48     3631.0   g-P48 
 60607.703  26.599  25.575  24.455  4735.89     3631.0  g-FLWO 
 60611.407  25.512  24.373  23.687  7645.77     3631.0       i 
 60611.407  25.718  24.634  23.768  6629.82     3631.0  orange 
 60611.407  25.766  24.783  23.807  6366.38     3631.0   r-P48 
 60611.407  25.808  24.883  23.866  6198.96     3631.0  r-FLWO 
 60611.407  26.097  25.242  24.223  5182.42     3631.0    cyan 
 60611.407  26.566  25.555  24.452  4746.48     3631.0   g-P48 
 60611.407  26.621  25.597  24.473  4735.89     3631.0  g-FLWO 
  60615.11  25.533  24.393  23.705  7645.77     3631.0       i 
  60615.11   25.74  24.654  23.783  6629.82     3631.0  orange 
  60615.11  25.788  24.804  23.823  6366.38     3631.0   r-P48 
  60615.11   25.83  24.904   23.88  6198.96     3631.0  r-FLWO 
  60615.11  26.113   25.26  24.239  5182.42     3631.0    cyan 
  60615.11  26.586  25.576  24.471  4746.48     3631.0   g-P48 
  60615.11  26.642  25.617  24.491  4735.89     3631.0  g-FLWO 
 60618.813  25.555  24.413  23.722  7645.77     3631.0       i 
 60618.813  25.761  24.673  23.799  6629.82     3631.0  orange 
 60618.813  25.811  24.826  23.839  6366.38     3631.0   r-P48 
 60618.813  25.851  24.924  23.893  6198.96     3631.0  r-FLWO 
 60618.813  26.129  25.278  24.254  5182.42     3631.0    cyan 
 60618.813  26.607  25.598   24.49  4746.48     3631.0   g-P48 
 60618.813  26.663  25.637   24.51  4735.89     3631.0  g-FLWO 
 60622.517  25.577  24.433   23.74  7645.77     3631.0       i 
 60622.517  25.783  24.692  23.816  6629.82     3631.0  orange 
 60622.517  25.833  24.847  23.855  6366.38     3631.0   r-P48 
 60622.517  25.873  24.942  23.908  6198.96     3631.0  r-FLWO 
 60622.517  26.147  25.297  24.268  5182.42     3631.0    cyan 
 60622.517  26.627  25.621  24.508  4746.48     3631.0   g-P48 
 60622.517  26.684  25.657  24.528  4735.89     3631.0  g-FLWO 
  60626.22  25.598  24.452  23.757  7645.77     3631.0       i 
  60626.22  25.804  24.711  23.833  6629.82     3631.0  orange 
  60626.22  25.855  24.869  23.869  6366.38     3631.0   r-P48 
  60626.22  25.895   24.96  23.923  6198.96     3631.0  r-FLWO 
  60626.22  26.169  25.319  24.283  5182.42     3631.0    cyan 
  60626.22  26.645  25.643  24.527  4746.48     3631.0   g-P48 
  60626.22  26.705   25.68  24.547  4735.89     3631.0  g-FLWO 
 60629.923   25.62  24.473  23.775  7645.77     3631.0       i 
 60629.923  25.824  24.731  23.847  6629.82     3631.0  orange 
 60629.923  25.877   24.89  23.882  6366.38     3631.0   r-P48 
 60629.923  25.916  24.978  23.939  6198.96     3631.0  r-FLWO 
 60629.923  26.191   25.34  24.295  5182.42     3631.0    cyan 
 60629.923  26.664  25.666  24.543  4746.48     3631.0   g-P48 
 60629.923  26.726    25.7  24.565  4735.89     3631.0  g-FLWO 
 60633.519   25.64  24.492  23.791  7645.77     3631.0       i 
 60633.519  25.845  24.749  23.862  6629.82     3631.0  orange 
 60633.519  25.898  24.911  23.895  6366.38     3631.0   r-P48 
 60633.519  25.937  24.996  23.956  6198.96     3631.0  r-FLWO 
 60633.519  26.212  25.361  24.308  5182.42     3631.0    cyan 
 60633.519  26.682  25.687  24.558  4746.48     3631.0   g-P48 
 60633.519  26.746  25.721  24.582  4735.89     3631.0  g-FLWO 
 60633.531   25.64  24.492  23.791  7645.77     3631.0       i 
 60633.531  25.845  24.749  23.862  6629.82     3631.0  orange 
 60633.531  25.898  24.911  23.895  6366.38     3631.0   r-P48 
 60633.531  25.937  24.996  23.956  6198.96     3631.0  r-FLWO 
 60633.531  26.212  25.361  24.308  5182.42     3631.0    cyan 
 60633.531  26.682  25.688  24.558  4746.48     3631.0   g-P48 
 60633.531  26.747  25.721  24.582  4735.89     3631.0  g-FLWO 
 60633.542   25.64  24.492  23.792  7645.77     3631.0       i 
 60633.542  25.845  24.749  23.862  6629.82     3631.0  orange 
 60633.542  25.898  24.911  23.895  6366.38     3631.0   r-P48 
 60633.542  25.937  24.996  23.956  6198.96     3631.0  r-FLWO 
 60633.542  26.212  25.361  24.308  5182.42     3631.0    cyan 
 60633.542  26.682  25.688  24.558  4746.48     3631.0   g-P48 
 60633.542  26.747  25.721  24.582  4735.89     3631.0  g-FLWO 
 60633.626  25.641  24.493  23.792  7645.77     3631.0       i 
 60633.626  25.845  24.749  23.863  6629.82     3631.0  orange 
 60633.626  25.899  24.911  23.895  6366.38     3631.0   r-P48 
 60633.626  25.937  24.996  23.956  6198.96     3631.0  r-FLWO 
 60633.626  26.213  25.362  24.308  5182.42     3631.0    cyan 
 60633.626  26.683  25.688  24.558  4746.48     3631.0   g-P48 
 60633.626  26.747  25.721  24.583  4735.89     3631.0  g-FLWO 
  60637.33  25.662  24.513  23.809  7645.77     3631.0       i 
  60637.33  25.866  24.767  23.879  6629.82     3631.0  orange 
  60637.33  25.921  24.931   23.91  6366.38     3631.0   r-P48 
  60637.33  25.959  25.014  23.971  6198.96     3631.0  r-FLWO 
  60637.33  26.235  25.383  24.321  5182.42     3631.0    cyan 
  60637.33  26.701   25.71  24.574  4746.48     3631.0   g-P48 
  60637.33  26.767  25.742  24.598  4735.89     3631.0  g-FLWO 
 60641.033  25.683  24.533  23.826  7645.77     3631.0       i 
 60641.033  25.886  24.786  23.893  6629.82     3631.0  orange 
 60641.033  25.942  24.949  23.926  6366.38     3631.0   r-P48 
 60641.033   25.98  25.032  23.985  6198.96     3631.0  r-FLWO 
 60641.033  26.256  25.404  24.333  5182.42     3631.0    cyan 
 60641.033   26.72  25.732  24.589  4746.48     3631.0   g-P48 
 60641.033  26.788  25.762  24.614  4735.89     3631.0  g-FLWO 
 60644.736  25.704  24.553   23.84  7645.77     3631.0       i 
 60644.736  25.907  24.804  23.906  6629.82     3631.0  orange 
 60644.736  25.963  24.967  23.943  6366.38     3631.0   r-P48 
 60644.736  26.001  25.051  23.999  6198.96     3631.0  r-FLWO 
 60644.736  26.278  25.426  24.347  5182.42     3631.0    cyan 
 60644.736  26.738  25.754  24.605  4746.48     3631.0   g-P48 
 60644.736  26.808  25.783   24.63  4735.89     3631.0  g-FLWO 
  60648.44  25.725  24.573  23.853  7645.77     3631.0       i 
  60648.44  25.927  24.823   23.92  6629.82     3631.0  orange 
  60648.44  25.985  24.985  23.961  6366.38     3631.0   r-P48 
  60648.44  26.022  25.071  24.015  6198.96     3631.0  r-FLWO 
  60648.44  26.297  25.447  24.361  5182.42     3631.0    cyan 
  60648.44  26.756  25.776   24.62  4746.48     3631.0   g-P48 
  60648.44  26.828  25.803  24.647  4735.89     3631.0  g-FLWO 
 60652.143  25.746  24.592  23.865  7645.77     3631.0       i 
 60652.143  25.947  24.842  23.933  6629.82     3631.0  orange 
 60652.143  26.006  25.003  23.978  6366.38     3631.0   r-P48 
 60652.143  26.044   25.09   24.03  6198.96     3631.0  r-FLWO 
 60652.143  26.315  25.468  24.375  5182.42     3631.0    cyan 
 60652.143  26.775  25.798  24.635  4746.48     3631.0   g-P48 
 60652.143  26.848  25.824  24.663  4735.89     3631.0  g-FLWO 
 60655.846  25.766  24.612  23.878  7645.77     3631.0       i 
 60655.846  25.967   24.86  23.947  6629.82     3631.0  orange 
 60655.846  26.027  25.021  23.995  6366.38     3631.0   r-P48 
 60655.846  26.065  25.109  24.046  6198.96     3631.0  r-FLWO 
 60655.846  26.333  25.489  24.389  5182.42     3631.0    cyan 
 60655.846  26.793   25.82  24.651  4746.48     3631.0   g-P48 
 60655.846  26.868  25.844  24.679  4735.89     3631.0  g-FLWO 
  60659.55  25.787  24.631  23.891  7645.77     3631.0       i 
  60659.55  25.987  24.878   23.96  6629.82     3631.0  orange 
  60659.55  26.047  25.039  24.012  6366.38     3631.0   r-P48 
  60659.55  26.087  25.128  24.063  6198.96     3631.0  r-FLWO 
  60659.55  26.348  25.509  24.403  5182.42     3631.0    cyan 
  60659.55  26.811  25.841  24.666  4746.48     3631.0   g-P48 
  60659.55  26.886  25.864  24.696  4735.89     3631.0  g-FLWO 
 60663.253  25.807  24.651  23.906  7645.77     3631.0       i 
 60663.253  26.007  24.897  23.974  6629.82     3631.0  orange 
 60663.253  26.068  25.057  24.029  6366.38     3631.0   r-P48 
 60663.253  26.107  25.147   24.08  6198.96     3631.0  r-FLWO 
 60663.253  26.366   25.53  24.417  5182.42     3631.0    cyan 
 60663.253  26.832  25.863  24.682  4746.48     3631.0   g-P48 
 60663.253  26.905  25.884  24.712  4735.89     3631.0  g-FLWO 
 60666.956  25.828   24.67   23.92  7645.77     3631.0       i 
 60666.956  26.027  24.915  23.988  6629.82     3631.0  orange 
 60666.956  26.089  25.074  24.046  6366.38     3631.0   r-P48 
 60666.956  26.128  25.166  24.097  6198.96     3631.0  r-FLWO 
 60666.956  26.387  25.551  24.431  5182.42     3631.0    cyan 
 60666.956  26.854  25.884  24.698  4746.48     3631.0   g-P48 
 60666.956  26.923  25.905  24.728  4735.89     3631.0  g-FLWO 
  60670.66  25.848   24.69  23.934  7645.77     3631.0       i 
  60670.66  26.047  24.933  24.001  6629.82     3631.0  orange 
  60670.66  26.109  25.092  24.063  6366.38     3631.0   r-P48 
  60670.66  26.149  25.185  24.114  6198.96     3631.0  r-FLWO 
  60670.66  26.407  25.571  24.446  5182.42     3631.0    cyan 
  60670.66  26.876  25.905  24.714  4746.48     3631.0   g-P48 
  60670.66  26.941  25.926  24.744  4735.89     3631.0  g-FLWO 
 60674.363  25.868  24.709  23.949  7645.77     3631.0       i 
 60674.363  26.067  24.951  24.014  6629.82     3631.0  orange 
 60674.363   26.13   25.11   24.08  6366.38     3631.0   r-P48 
 60674.363   26.17  25.204  24.131  6198.96     3631.0  r-FLWO 
 60674.363  26.428  25.589  24.462  5182.42     3631.0    cyan 
 60674.363  26.897  25.926  24.731  4746.48     3631.0   g-P48 
 60674.363  26.958  25.948   24.76  4735.89     3631.0  g-FLWO 
 60678.066  25.888  24.728  23.961  7645.77     3631.0       i 
 60678.066  26.086  24.964  24.029  6629.82     3631.0  orange 
