       MJD   Upper    Mean   Lower  Cenwave  Zeropoint      Filter 
 60291.124  18.979  18.951  18.918  6629.82     3631.0      orange 
 60291.124  19.028   18.99  18.945  5182.42     3631.0        cyan 
 60291.124  19.073  19.034   18.98  7654.38     3631.0           i 
 60291.124  19.115  19.059  18.999  4746.48     3631.0       g-P48 
 60291.124  19.128  19.067  18.997  4677.22     3631.0  g-Magellan 
 60294.148  18.954  18.928  18.896  6366.38     3631.0       r-P48 
 60294.148  18.964  18.939  18.906  6463.63     3631.0  r-Magellan 
 60294.148  18.971   18.94  18.907  6629.82     3631.0      orange 
 60294.148  19.029  18.989  18.945  5182.42     3631.0        cyan 
 60294.148   19.06  19.016  18.964  7654.38     3631.0           i 
 60294.148  19.118   19.06  18.999  4746.48     3631.0       g-P48 
 60294.148   19.13  19.072  18.998  4677.22     3631.0  g-Magellan 
 60297.359  18.948  18.922  18.889  6366.38     3631.0       r-P48 
 60297.359  18.958  18.931  18.897  6463.63     3631.0  r-Magellan 
 60297.359  18.963  18.931  18.898  6629.82     3631.0      orange 
 60297.359  19.031  18.992  18.943  5182.42     3631.0        cyan 
 60297.359  19.049  19.001  18.952  7654.38     3631.0           i 
 60297.359  19.122  19.065  19.003  4746.48     3631.0       g-P48 
 60297.359  19.138  19.078  19.003  4677.22     3631.0  g-Magellan 
 60298.403  18.947   18.92  18.887  6366.38     3631.0       r-P48 
 60298.403  18.956  18.928  18.895  6463.63     3631.0  r-Magellan 
 60298.403  18.962  18.929  18.895  6629.82     3631.0      orange 
 60298.403  19.032  18.993  18.943  5182.42     3631.0        cyan 
 60298.403  19.045  18.997  18.948  7654.38     3631.0           i 
 60298.403  19.124  19.068  19.005  4746.48     3631.0       g-P48 
 60298.403  19.142   19.08  19.006  4677.22     3631.0  g-Magellan 
  60300.57  18.944  18.916  18.884  6366.38     3631.0       r-P48 
  60300.57  18.954  18.925  18.891  6463.63     3631.0  r-Magellan 
  60300.57  18.961  18.925  18.891  6629.82     3631.0      orange 
  60300.57  19.036  18.995  18.944  5182.42     3631.0        cyan 
  60300.57  19.039   18.99  18.942  7654.38     3631.0           i 
  60300.57  19.133  19.076   19.01  4746.48     3631.0       g-P48 
  60300.57  19.152  19.086  19.013  4677.22     3631.0  g-Magellan 
 60302.369  18.943  18.914  18.881  6366.38     3631.0       r-P48 
 60302.369  18.952  18.923  18.889  6463.63     3631.0  r-Magellan 
 60302.369   18.96  18.923  18.889  6629.82     3631.0      orange 
 60302.369  19.034  18.987  18.937  7654.38     3631.0           i 
 60302.369  19.039  18.999  18.945  5182.42     3631.0        cyan 
 60302.369  19.143  19.083  19.014  4746.48     3631.0       g-P48 
 60302.369   19.16  19.092  19.018  4677.22     3631.0  g-Magellan 
 60303.781  18.942  18.914   18.88  6366.38     3631.0       r-P48 
 60303.781  18.952  18.922  18.887  6463.63     3631.0  r-Magellan 
 60303.781  18.959  18.922  18.887  6629.82     3631.0      orange 
 60303.781  19.031  18.984  18.933  7654.38     3631.0           i 
 60303.781  19.043  19.002  18.947  5182.42     3631.0        cyan 
 60303.781   19.15  19.089  19.019  4746.48     3631.0       g-P48 
 60303.781  19.168  19.097  19.022  4677.22     3631.0  g-Magellan 
 60306.992  18.943  18.913  18.879  6366.38     3631.0       r-P48 
 60306.992  18.952  18.921  18.885  6463.63     3631.0  r-Magellan 
 60306.992  18.957   18.92  18.886  6629.82     3631.0      orange 
 60306.992  19.028  18.978  18.925  7654.38     3631.0           i 
 60306.992  19.053  19.011  18.955  5182.42     3631.0        cyan 
 60306.992  19.165  19.102  19.029  4746.48     3631.0       g-P48 
 60306.992   19.19  19.112  19.033  4677.22     3631.0  g-Magellan 
  60309.05  18.946  18.915   18.88  6366.38     3631.0       r-P48 
  60309.05  18.953  18.922  18.885  6463.63     3631.0  r-Magellan 
  60309.05  18.957  18.919  18.886  6629.82     3631.0      orange 
  60309.05  19.027  18.975   18.92  7654.38     3631.0           i 
  60309.05  19.061  19.017  18.962  5182.42     3631.0        cyan 
  60309.05  19.177  19.112  19.036  4746.48     3631.0       g-P48 
  60309.05  19.203  19.122  19.041  4677.22     3631.0  g-Magellan 
 60310.064  18.947  18.915  18.881  6366.38     3631.0       r-P48 
 60310.064  18.954  18.922  18.885  6463.63     3631.0  r-Magellan 
 60310.064  18.957  18.919  18.886  6629.82     3631.0      orange 
 60310.064  19.027  18.974  18.918  7654.38     3631.0           i 
 60310.064  19.065   19.02  18.964  5182.42     3631.0        cyan 
 60310.064  19.183  19.117   19.04  4746.48     3631.0       g-P48 
 60310.064  19.209  19.127  19.046  4677.22     3631.0  g-Magellan 
 60310.203  18.947  18.915  18.881  6366.38     3631.0       r-P48 
 60310.203  18.954  18.922  18.886  6463.63     3631.0  r-Magellan 
 60310.203  18.957  18.919  18.886  6629.82     3631.0      orange 
 60310.203  19.028  18.974  18.918  7654.38     3631.0           i 
 60310.203  19.066  19.021  18.965  5182.42     3631.0        cyan 
 60310.203  19.184  19.118   19.04  4746.48     3631.0       g-P48 
 60310.203  19.209  19.127  19.047  4677.22     3631.0  g-Magellan 
 60313.414  18.954  18.919  18.884  6366.38     3631.0       r-P48 
 60313.414  18.958  18.923  18.888  6463.63     3631.0  r-Magellan 
 60313.414   18.96  18.922  18.886  6629.82     3631.0      orange 
 60313.414  19.029   18.97  18.915  7654.38     3631.0           i 
 60313.414  19.081  19.033  18.973  5182.42     3631.0        cyan 
 60313.414  19.203  19.135  19.055  4746.48     3631.0       g-P48 
 60313.414  19.228  19.147  19.065  4677.22     3631.0  g-Magellan 
 60316.625  18.962  18.925  18.888  6366.38     3631.0       r-P48 
 60316.625  18.964  18.927  18.892  6463.63     3631.0  r-Magellan 
 60316.625  18.965  18.926  18.888  6629.82     3631.0      orange 
 60316.625  19.031  18.969  18.912  7654.38     3631.0           i 
 60316.625  19.096  19.047  18.984  5182.42     3631.0        cyan 
 60316.625  19.225  19.154  19.074  4746.48     3631.0       g-P48 
 60316.625   19.25  19.168  19.085  4677.22     3631.0  g-Magellan 
 60319.836  18.972  18.932  18.894  6366.38     3631.0       r-P48 
 60319.836  18.973   18.93  18.892  6629.82     3631.0      orange 
 60319.836  18.974  18.935  18.896  6463.63     3631.0  r-Magellan 
 60319.836  19.034  18.967  18.911  7654.38     3631.0           i 
 60319.836  19.119  19.064  18.997  5182.42     3631.0        cyan 
 60319.836   19.25  19.179  19.097  4746.48     3631.0       g-P48 
 60319.836  19.275  19.194  19.107  4677.22     3631.0  g-Magellan 
 60323.047  18.983  18.936  18.899  6629.82     3631.0      orange 
 60323.047  18.984  18.941  18.901  6366.38     3631.0       r-P48 
 60323.047  18.985  18.943  18.903  6463.63     3631.0  r-Magellan 
 60323.047  19.039  18.969  18.912  7654.38     3631.0           i 
 60323.047   19.14  19.084  19.014  5182.42     3631.0        cyan 
 60323.047  19.278  19.203  19.122  4746.48     3631.0       g-P48 
 60323.047  19.303  19.221  19.133  4677.22     3631.0  g-Magellan 
 60326.258  18.994  18.948  18.907  6629.82     3631.0      orange 
 60326.258  18.996  18.952  18.909  6366.38     3631.0       r-P48 
 60326.258  18.998  18.953  18.911  6463.63     3631.0  r-Magellan 
 60326.258  19.047  18.977  18.914  7654.38     3631.0           i 
 60326.258  19.165  19.104  19.033  5182.42     3631.0        cyan 
 60326.258   19.31  19.228  19.146  4746.48     3631.0       g-P48 
 60326.258  19.333  19.251   19.16  4677.22     3631.0  g-Magellan 
 60329.469  19.006  18.962  18.917  6629.82     3631.0      orange 
 60329.469  19.014  18.965   18.92  6366.38     3631.0       r-P48 
 60329.469  19.014  18.965  18.922  6463.63     3631.0  r-Magellan 
 60329.469  19.055  18.984  18.919  7654.38     3631.0           i 
 60329.469  19.193  19.125  19.055  5182.42     3631.0        cyan 
 60329.469  19.343  19.257  19.172  4746.48     3631.0       g-P48 
 60329.469  19.368  19.277  19.187  4677.22     3631.0  g-Magellan 
  60332.68  19.022  18.976  18.928  6629.82     3631.0      orange 
  60332.68  19.032  18.979  18.933  6463.63     3631.0  r-Magellan 
  60332.68  19.032   18.98  18.932  6366.38     3631.0       r-P48 
  60332.68  19.063   18.99  18.926  7654.38     3631.0           i 
  60332.68  19.221  19.149  19.076  5182.42     3631.0        cyan 
  60332.68   19.38   19.29  19.199  4746.48     3631.0       g-P48 
  60332.68  19.407  19.309  19.213  4677.22     3631.0  g-Magellan 
 60335.891  19.039   18.99   18.94  6629.82     3631.0      orange 
 60335.891  19.051  18.995  18.948  6463.63     3631.0  r-Magellan 
 60335.891  19.051  18.998  18.947  6366.38     3631.0       r-P48 
 60335.891  19.076  18.998  18.935  7654.38     3631.0           i 
 60335.891  19.252  19.175    19.1  5182.42     3631.0        cyan 
 60335.891   19.42   19.32  19.228  4746.48     3631.0       g-P48 
 60335.891  19.443  19.341  19.243  4677.22     3631.0  g-Magellan 
 60339.102  19.058  19.007  18.956  6629.82     3631.0      orange 
 60339.102  19.072  19.018  18.962  6366.38     3631.0       r-P48 
 60339.102  19.073  19.017  18.963  6463.63     3631.0  r-Magellan 
 60339.102  19.088  19.008  18.946  7654.38     3631.0           i 
 60339.102  19.285  19.203  19.127  5182.42     3631.0        cyan 
 60339.102  19.461  19.355  19.261  4746.48     3631.0       g-P48 
 60339.102  19.482  19.375  19.278  4677.22     3631.0  g-Magellan 
 60342.313  19.078  19.024  18.973  6629.82     3631.0      orange 
 60342.313  19.096  19.038   18.98  6366.38     3631.0       r-P48 
 60342.313  19.097  19.036  18.981  6463.63     3631.0  r-Magellan 
 60342.313  19.103  19.019  18.958  7654.38     3631.0           i 
 60342.313  19.319  19.233  19.155  5182.42     3631.0        cyan 
 60342.313    19.5  19.391  19.293  4746.48     3631.0       g-P48 
 60342.313  19.527  19.413  19.317  4677.22     3631.0  g-Magellan 
 60345.524  19.102  19.044   18.99  6629.82     3631.0      orange 
 60345.524  19.119  19.031   18.97  7654.38     3631.0           i 
 60345.524   19.12  19.058  19.001  6463.63     3631.0  r-Magellan 
 60345.524   19.12  19.059  18.999  6366.38     3631.0       r-P48 
 60345.524  19.355  19.265  19.183  5182.42     3631.0        cyan 
 60345.524  19.543  19.428  19.329  4746.48     3631.0       g-P48 
 60345.524  19.571  19.454  19.355  4677.22     3631.0  g-Magellan 
 60348.735  19.127  19.065  19.009  6629.82     3631.0      orange 
 60348.735  19.136  19.046  18.985  7654.38     3631.0           i 
 60348.735  19.145  19.079  19.022  6463.63     3631.0  r-Magellan 
 60348.735  19.145  19.082  19.021  6366.38     3631.0       r-P48 
 60348.735  19.392  19.298  19.214  5182.42     3631.0        cyan 
 60348.735  19.588  19.469  19.369  4746.48     3631.0       g-P48 
 60348.735  19.615  19.497  19.393  4677.22     3631.0  g-Magellan 
 60351.946  19.153  19.087  19.033  6629.82     3631.0      orange 
 60351.946  19.157  19.063  19.001  7654.38     3631.0           i 
 60351.946   19.17  19.101  19.044  6463.63     3631.0  r-Magellan 
 60351.946  19.173  19.107  19.048  6366.38     3631.0       r-P48 
 60351.946  19.432  19.333  19.248  5182.42     3631.0        cyan 
 60351.946  19.636  19.512  19.409  4746.48     3631.0       g-P48 
 60351.946  19.662  19.543  19.433  4677.22     3631.0  g-Magellan 
 60355.157  19.177   19.08  19.017  7654.38     3631.0           i 
 60355.157  19.181  19.111  19.056  6629.82     3631.0      orange 
 60355.157  19.197  19.125  19.069  6463.63     3631.0  r-Magellan 
 60355.157  19.203  19.134  19.072  6366.38     3631.0       r-P48 
 60355.157  19.474  19.372  19.283  5182.42     3631.0        cyan 
 60355.157  19.685  19.559  19.452  4746.48     3631.0       g-P48 
 60355.157  19.712  19.589  19.475  4677.22     3631.0  g-Magellan 
 60358.368  19.198  19.098  19.033  7654.38     3631.0           i 
 60358.368  19.207  19.138   19.08  6629.82     3631.0      orange 
 60358.368  19.229  19.153  19.094  6463.63     3631.0  r-Magellan 
 60358.368  19.233  19.164  19.097  6366.38     3631.0       r-P48 
 60358.368  19.518  19.414  19.321  5182.42     3631.0        cyan 
 60358.368  19.735  19.608  19.497  4746.48     3631.0       g-P48 
 60358.368  19.764  19.637   19.52  4677.22     3631.0  g-Magellan 
 60361.579  19.221  19.119  19.053  7654.38     3631.0           i 
 60361.579  19.237  19.164  19.105  6629.82     3631.0      orange 
 60361.579   19.26  19.182  19.119  6463.63     3631.0  r-Magellan 
 60361.579  19.265  19.195  19.126  6366.38     3631.0       r-P48 
 60361.579  19.562  19.456  19.361  5182.42     3631.0        cyan 
 60361.579  19.786  19.659  19.543  4746.48     3631.0       g-P48 
 60361.579  19.815  19.686  19.568  4677.22     3631.0  g-Magellan 
  60364.79  19.244  19.144  19.074  7654.38     3631.0           i 
  60364.79  19.268  19.192  19.133  6629.82     3631.0      orange 
  60364.79  19.291  19.214  19.148  6463.63     3631.0  r-Magellan 
  60364.79  19.297  19.226  19.156  6366.38     3631.0       r-P48 
  60364.79  19.609    19.5  19.404  5182.42     3631.0        cyan 
  60364.79  19.839  19.712   19.59  4746.48     3631.0       g-P48 
  60364.79  19.869   19.74  19.619  4677.22     3631.0  g-Magellan 
 60368.001  19.272  19.168  19.098  7654.38     3631.0           i 
 60368.001  19.299  19.223  19.162  6629.82     3631.0      orange 
 60368.001  19.323  19.246  19.178  6463.63     3631.0  r-Magellan 
 60368.001  19.328  19.258  19.188  6366.38     3631.0       r-P48 
 60368.001  19.656  19.544  19.446  5182.42     3631.0        cyan 
 60368.001  19.895  19.768   19.64  4746.48     3631.0       g-P48 
 60368.001  19.927  19.797  19.672  4677.22     3631.0  g-Magellan 
 60371.212  19.297  19.193  19.124  7654.38     3631.0           i 
 60371.212  19.331  19.255  19.192  6629.82     3631.0      orange 
 60371.212  19.356   19.28   19.21  6463.63     3631.0  r-Magellan 
 60371.212  19.365  19.292  19.221  6366.38     3631.0       r-P48 
 60371.212  19.704  19.592  19.489  5182.42     3631.0        cyan 
 60371.212  19.954  19.825  19.693  4746.48     3631.0       g-P48 
 60371.212  19.988  19.857  19.721  4677.22     3631.0  g-Magellan 
 60374.423  19.321   19.22  19.152  7654.38     3631.0           i 
 60374.423  19.364   19.29  19.224  6629.82     3631.0      orange 
 60374.423  19.391  19.315  19.244  6463.63     3631.0  r-Magellan 
 60374.423  19.403  19.327  19.254  6366.38     3631.0       r-P48 
 60374.423  19.752  19.642  19.537  5182.42     3631.0        cyan 
 60374.423  20.007  19.878  19.749  4746.48     3631.0       g-P48 
 60374.423  20.049   19.91  19.778  4677.22     3631.0  g-Magellan 
 60377.634  19.345  19.249   19.18  7654.38     3631.0           i 
 60377.634  19.402  19.326  19.258  6629.82     3631.0      orange 
 60377.634   19.43  19.348  19.278  6463.63     3631.0  r-Magellan 
 60377.634  19.444  19.364  19.288  6366.38     3631.0       r-P48 
 60377.634  19.805  19.694  19.585  5182.42     3631.0        cyan 
 60377.634  20.068  19.937  19.803  4746.48     3631.0       g-P48 
 60377.634  20.108  19.971  19.834  4677.22     3631.0  g-Magellan 
 60380.845  19.377  19.282  19.208  7654.38     3631.0           i 
 60380.845  19.439  19.361  19.292  6629.82     3631.0      orange 
 60380.845  19.467  19.386  19.313  6463.63     3631.0  r-Magellan 
 60380.845  19.484  19.404  19.324  6366.38     3631.0       r-P48 
 60380.845  19.847  19.742  19.633  5182.42     3631.0        cyan 
 60380.845  20.119  19.994  19.859  4746.48     3631.0       g-P48 
 60380.845   20.16  20.029   19.89  4677.22     3631.0  g-Magellan 
 60384.056  19.413  19.315  19.239  7654.38     3631.0           i 
 60384.056  19.477  19.398  19.326  6629.82     3631.0      orange 
 60384.056  19.505  19.426  19.349  6463.63     3631.0  r-Magellan 
 60384.056  19.524  19.444  19.361  6366.38     3631.0       r-P48 
 60384.056  19.891  19.796  19.682  5182.42     3631.0        cyan 
 60384.056  20.161  20.046  19.917  4746.48     3631.0       g-P48 
 60384.056  20.203  20.084  19.946  4677.22     3631.0  g-Magellan 
 60387.267  19.445  19.349  19.274  7654.38     3631.0           i 
 60387.267  19.517  19.436  19.361  6629.82     3631.0      orange 
 60387.267  19.545  19.465  19.387  6463.63     3631.0  r-Magellan 
 60387.267   19.57  19.484  19.402  6366.38     3631.0       r-P48 
 60387.267  19.933  19.842  19.732  5182.42     3631.0        cyan 
 60387.267  20.211  20.097  19.971  4746.48     3631.0       g-P48 
 60387.267  20.254   20.14  20.002  4677.22     3631.0  g-Magellan 
 60390.478  19.477  19.388  19.307  7654.38     3631.0           i 
 60390.478  19.555  19.473  19.398  6629.82     3631.0      orange 
 60390.478  19.586  19.504  19.429  6463.63     3631.0  r-Magellan 
 60390.478  19.612  19.524  19.445  6366.38     3631.0       r-P48 
 60390.478  19.978  19.884   19.78  5182.42     3631.0        cyan 
 60390.478  20.261  20.147   20.03  4746.48     3631.0       g-P48 
 60390.478  20.299  20.179  20.059  4677.22     3631.0  g-Magellan 
 60393.689  19.509  19.424  19.344  7654.38     3631.0           i 
 60393.689  19.595  19.511  19.441  6629.82     3631.0      orange 
 60393.689  19.626  19.546  19.473  6463.63     3631.0  r-Magellan 
 60393.689  19.651  19.566  19.488  6366.38     3631.0       r-P48 
 60393.689  20.029  19.932  19.829  5182.42     3631.0        cyan 
 60393.689  20.308  20.195  20.082  4746.48     3631.0       g-P48 
 60393.689  20.351  20.238  20.118  4677.22     3631.0  g-Magellan 
   60396.9  19.548  19.463  19.382  7654.38     3631.0           i 
   60396.9  19.635  19.552  19.483  6629.82     3631.0      orange 
   60396.9  19.667  19.589  19.517  6463.63     3631.0  r-Magellan 
   60396.9  19.691  19.607  19.532  6366.38     3631.0       r-P48 
   60396.9  20.079   19.98  19.884  5182.42     3631.0        cyan 
   60396.9  20.357  20.247   20.14  4746.48     3631.0       g-P48 
   60396.9  20.404  20.288  20.176  4677.22     3631.0  g-Magellan 
 60400.111  19.584  19.501  19.421  7654.38     3631.0           i 
 60400.111  19.676  19.595  19.526  6629.82     3631.0      orange 
 60400.111  19.709   19.63  19.561  6463.63     3631.0  r-Magellan 
 60400.111  19.732   19.65  19.577  6366.38     3631.0       r-P48 
 60400.111  20.123  20.022  19.938  5182.42     3631.0        cyan 
 60400.111  20.405  20.298  20.193  4746.48     3631.0       g-P48 
 60400.111  20.445  20.337  20.236  4677.22     3631.0  g-Magellan 
 60403.322  19.625  19.541  19.457  7654.38     3631.0           i 
 60403.322  19.718   19.64   19.57  6629.82     3631.0      orange 
 60403.322  19.752  19.672  19.603  6463.63     3631.0  r-Magellan 
 60403.322  19.774  19.692  19.622  6366.38     3631.0       r-P48 
 60403.322  20.167  20.064  19.988  5182.42     3631.0        cyan 
 60403.322  20.449  20.342  20.247  4746.48     3631.0       g-P48 
 60403.322   20.49  20.389  20.288  4677.22     3631.0  g-Magellan 
 60406.533  19.662   19.58  19.496  7654.38     3631.0           i 
 60406.533  19.761  19.683  19.613  6629.82     3631.0      orange 
 60406.533  19.797  19.716  19.646  6463.63     3631.0  r-Magellan 
 60406.533  19.817  19.734  19.666  6366.38     3631.0       r-P48 
 60406.533  20.212  20.107  20.036  5182.42     3631.0        cyan 
 60406.533  20.489  20.391  20.301  4746.48     3631.0       g-P48 
 60406.533   20.53  20.432  20.334  4677.22     3631.0  g-Magellan 
 60409.744    19.7  19.623  19.534  7654.38     3631.0           i 
 60409.744  19.802  19.729  19.657  6629.82     3631.0      orange 
 60409.744  19.839  19.757  19.689  6463.63     3631.0  r-Magellan 
 60409.744   19.86  19.777   19.71  6366.38     3631.0       r-P48 
 60409.744  20.253  20.152   20.08  5182.42     3631.0        cyan 
 60409.744  20.533  20.436  20.346  4746.48     3631.0       g-P48 
 60409.744  20.571  20.475  20.381  4677.22     3631.0  g-Magellan 
   60411.4   19.72  19.645  19.555  7654.38     3631.0           i 
   60411.4  19.824  19.751  19.678  6629.82     3631.0      orange 
   60411.4   19.86  19.778  19.711  6463.63     3631.0  r-Magellan 
   60411.4   19.88    19.8  19.732  6366.38     3631.0       r-P48 
   60411.4  20.272  20.174  20.106  5182.42     3631.0        cyan 
   60411.4  20.556  20.459  20.369  4746.48     3631.0       g-P48 
   60411.4  20.592  20.501  20.408  4677.22     3631.0  g-Magellan 
 60412.955  19.738  19.665  19.573  7654.38     3631.0           i 
 60412.955  19.844  19.771  19.698  6629.82     3631.0      orange 
 60412.955  19.879    19.8  19.733  6463.63     3631.0  r-Magellan 
 60412.955    19.9  19.822  19.754  6366.38     3631.0       r-P48 
 60412.955  20.291  20.196  20.127  5182.42     3631.0        cyan 
 60412.955  20.577  20.482   20.39  4746.48     3631.0       g-P48 
 60412.955  20.612  20.522  20.431  4677.22     3631.0  g-Magellan 
 60416.166  19.777  19.707  19.617  7654.38     3631.0           i 
 60416.166  19.885  19.811   19.74  6629.82     3631.0      orange 
 60416.166  19.923  19.843  19.778  6463.63     3631.0  r-Magellan 
 60416.166  19.942  19.862    19.8  6366.38     3631.0       r-P48 
 60416.166   20.33   20.24  20.172  5182.42     3631.0        cyan 
 60416.166  20.616  20.526  20.442  4746.48     3631.0       g-P48 
 60416.166   20.65  20.565  20.477  4677.22     3631.0  g-Magellan 
 60419.377   19.82  19.749  19.662  7654.38     3631.0           i 
 60419.377  19.928  19.852  19.785  6629.82     3631.0      orange 
 60419.377  19.964  19.885  19.823  6463.63     3631.0  r-Magellan 
 60419.377  19.985  19.906  19.846  6366.38     3631.0       r-P48 
 60419.377  20.369  20.281  20.216  5182.42     3631.0        cyan 
 60419.377  20.655  20.568   20.49  4746.48     3631.0       g-P48 
 60419.377  20.696  20.607  20.523  4677.22     3631.0  g-Magellan 
 60420.141   19.83  19.759  19.673  7654.38     3631.0           i 
 60420.141  19.938  19.862  19.796  6629.82     3631.0      orange 
 60420.141  19.974  19.896  19.835  6463.63     3631.0  r-Magellan 
 60420.141  19.995  19.916  19.856  6366.38     3631.0       r-P48 
 60420.141  20.379  20.291  20.227  5182.42     3631.0        cyan 
 60420.141  20.666  20.579  20.502  4746.48     3631.0       g-P48 
 60420.141  20.708  20.617  20.534  4677.22     3631.0  g-Magellan 
 60422.588  19.862  19.792  19.709  7654.38     3631.0           i 
 60422.588  19.968  19.895  19.831  6629.82     3631.0      orange 
 60422.588  20.007  19.929   19.87  6463.63     3631.0  r-Magellan 
 60422.588  20.027  19.949  19.889  6366.38     3631.0       r-P48 
 60422.588  20.408  20.324  20.265  5182.42     3631.0        cyan 
 60422.588  20.698  20.611   20.54  4746.48     3631.0       g-P48 
 60422.588  20.741   20.65  20.576  4677.22     3631.0  g-Magellan 
 60425.799  19.901  19.833  19.756  7654.38     3631.0           i 
 60425.799  20.006  19.939  19.877  6629.82     3631.0      orange 
 60425.799  20.049  19.972  19.913  6463.63     3631.0  r-Magellan 
 60425.799  20.068  19.992  19.934  6366.38     3631.0       r-P48 
 60425.799  20.448  20.367   20.31  5182.42     3631.0        cyan 
 60425.799  20.741  20.653  20.585  4746.48     3631.0       g-P48 
 60425.799  20.784  20.694   20.62  4677.22     3631.0  g-Magellan 
  60429.01  19.943  19.875  19.801  7654.38     3631.0           i 
  60429.01  20.042  19.983  19.922  6629.82     3631.0      orange 
  60429.01  20.085  20.016  19.959  6463.63     3631.0  r-Magellan 
  60429.01  20.106  20.038   19.98  6366.38     3631.0       r-P48 
  60429.01  20.487  20.409  20.354  5182.42     3631.0        cyan 
  60429.01  20.784  20.696  20.629  4746.48     3631.0       g-P48 
  60429.01  20.827  20.738  20.663  4677.22     3631.0  g-Magellan 
 60432.221  19.982  19.916  19.846  7654.38     3631.0           i 
 60432.221  20.083  20.027  19.966  6629.82     3631.0      orange 
 60432.221  20.118  20.059  20.005  6463.63     3631.0  r-Magellan 
 60432.221  20.142  20.078  20.024  6366.38     3631.0       r-P48 
 60432.221  20.527  20.455  20.396  5182.42     3631.0        cyan 
 60432.221  20.826  20.739  20.674  4746.48     3631.0       g-P48 
 60432.221  20.867   20.78  20.708  4677.22     3631.0  g-Magellan 
 60435.432   20.02  19.959  19.893  7654.38     3631.0           i 
 60435.432  20.124   20.07  20.011  6629.82     3631.0      orange 
 60435.432  20.156  20.099  20.048  6463.63     3631.0  r-Magellan 
 60435.432  20.177  20.121  20.069  6366.38     3631.0       r-P48 
 60435.432  20.564  20.498  20.441  5182.42     3631.0        cyan 
 60435.432  20.867  20.782  20.716  4746.48     3631.0       g-P48 
 60435.432  20.909  20.824  20.753  4677.22     3631.0  g-Magellan 
 60438.643  20.057  19.999  19.938  7654.38     3631.0           i 
 60438.643  20.163   20.11  20.057  6629.82     3631.0      orange 
 60438.643  20.195  20.143  20.091  6463.63     3631.0  r-Magellan 
 60438.643  20.215  20.162  20.115  6366.38     3631.0       r-P48 
 60438.643    20.6  20.541  20.485  5182.42     3631.0        cyan 
 60438.643  20.907  20.826  20.761  4746.48     3631.0       g-P48 
 60438.643  20.946  20.867  20.799  4677.22     3631.0  g-Magellan 
 60441.854  20.097  20.043  19.983  7654.38     3631.0           i 
 60441.854  20.201   20.15  20.104  6629.82     3631.0      orange 
 60441.854  20.235  20.185  20.138  6463.63     3631.0  r-Magellan 
 60441.854  20.254  20.206   20.16  6366.38     3631.0       r-P48 
 60441.854  20.638  20.586  20.533  5182.42     3631.0        cyan 
 60441.854  20.943   20.87  20.808  4746.48     3631.0       g-P48 
 60441.854  20.983   20.91  20.846  4677.22     3631.0  g-Magellan 
  60442.39  20.104   20.05  19.989  7654.38     3631.0           i 
  60442.39  20.206  20.158   20.11  6629.82     3631.0      orange 
  60442.39  20.242  20.192  20.146  6463.63     3631.0  r-Magellan 
  60442.39  20.261  20.213  20.166  6366.38     3631.0       r-P48 
  60442.39  20.644  20.594  20.541  5182.42     3631.0        cyan 
  60442.39  20.949  20.877  20.816  4746.48     3631.0       g-P48 
  60442.39  20.989  20.917  20.853  4677.22     3631.0  g-Magellan 
 60443.155  20.115  20.059  19.998  7654.38     3631.0           i 
 60443.155  20.216  20.169  20.119  6629.82     3631.0      orange 
 60443.155  20.251  20.203  20.157  6463.63     3631.0  r-Magellan 
 60443.155  20.271  20.223  20.176  6366.38     3631.0       r-P48 
 60443.155  20.653  20.604  20.552  5182.42     3631.0        cyan 
 60443.155  20.957  20.887  20.826  4746.48     3631.0       g-P48 
 60443.155  20.999  20.928  20.864  4677.22     3631.0  g-Magellan 
 60445.065  20.141  20.083  20.024  7654.38     3631.0           i 
 60445.065  20.238   20.19  20.146  6629.82     3631.0      orange 
 60445.065  20.275  20.228  20.182  6463.63     3631.0  r-Magellan 
 60445.065  20.296  20.247  20.202  6366.38     3631.0       r-P48 
 60445.065  20.675  20.627  20.581  5182.42     3631.0        cyan 
 60445.065   20.98  20.911  20.853  4746.48     3631.0       g-P48 
 60445.065  21.026  20.953  20.888  4677.22     3631.0  g-Magellan 
 60448.115  20.182  20.123  20.061  7654.38     3631.0           i 
 60448.115  20.276  20.229  20.187  6629.82     3631.0      orange 
 60448.115  20.313  20.267  20.223  6463.63     3631.0  r-Magellan 
 60448.115  20.333  20.289  20.245  6366.38     3631.0       r-P48 
 60448.115  20.711  20.667  20.624  5182.42     3631.0        cyan 
 60448.115   21.02  20.954  20.893  4746.48     3631.0       g-P48 
 60448.115  21.065  20.995  20.928  4677.22     3631.0  g-Magellan 
 60448.276  20.184  20.125  20.063  7654.38     3631.0           i 
 60448.276  20.278   20.23  20.189  6629.82     3631.0      orange 
 60448.276  20.315  20.269  20.225  6463.63     3631.0  r-Magellan 
 60448.276  20.335   20.29  20.248  6366.38     3631.0       r-P48 
 60448.276  20.713  20.669  20.626  5182.42     3631.0        cyan 
 60448.276  21.022  20.956  20.895  4746.48     3631.0       g-P48 
 60448.276  21.066  20.997   20.93  4677.22     3631.0  g-Magellan 
 60451.487  20.227  20.166  20.101  7654.38     3631.0           i 
 60451.487  20.319   20.27  20.232  6629.82     3631.0      orange 
 60451.487  20.356  20.309  20.267  6463.63     3631.0  r-Magellan 
