       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 60264.957   22.14  21.872  21.558  4746.48     3631.0       g 
 60266.458   20.74  20.641  20.545  6629.82     3631.0  orange 
 60266.458  20.888  20.764  20.672  6366.38     3631.0       r 
 60266.458  21.599  21.399  21.178  5182.42     3631.0    cyan 
 60266.458  22.154  21.888  21.573  4746.48     3631.0       g 
 60268.006  20.757  20.658  20.561  6629.82     3631.0  orange 
 60268.006  20.903   20.78  20.688  6366.38     3631.0       r 
 60268.006  21.615  21.415  21.194  5182.42     3631.0    cyan 
 60268.006   22.17  21.904  21.589  4746.48     3631.0       g 
 60271.056  20.788  20.689  20.593  6629.82     3631.0  orange 
 60271.056  20.933  20.811  20.719  6366.38     3631.0       r 
 60271.056  21.646  21.446  21.227  5182.42     3631.0    cyan 
 60271.056  22.199  21.936  21.621  4746.48     3631.0       g 
 60274.106  20.819  20.721  20.624  6629.82     3631.0  orange 
 60274.106  20.963  20.844  20.749  6366.38     3631.0       r 
 60274.106  21.677  21.478  21.259  5182.42     3631.0    cyan 
 60274.106  22.229  21.969  21.652  4746.48     3631.0       g 
 60277.156  20.851  20.753  20.655  6629.82     3631.0  orange 
 60277.156  20.992  20.876   20.78  6366.38     3631.0       r 
 60277.156  21.707  21.509  21.291  5182.42     3631.0    cyan 
 60277.156  22.258  22.001  21.684  4746.48     3631.0       g 
 60280.205  20.882  20.783  20.686  6629.82     3631.0  orange 
 60280.205  21.023  20.908   20.81  6366.38     3631.0       r 
 60280.205  21.737  21.539  21.323  5182.42     3631.0    cyan 
 60280.205   22.29  22.032  21.716  4746.48     3631.0       g 
  60281.56  20.896  20.796  20.699  6629.82     3631.0  orange 
  60281.56  21.036  20.922  20.823  6366.38     3631.0       r 
  60281.56   21.75  21.553  21.337  5182.42     3631.0    cyan 
  60281.56  22.304  22.045  21.731  4746.48     3631.0       g 
 60283.255  20.915  20.813  20.716  6629.82     3631.0  orange 
 60283.255  21.054  20.939   20.84  6366.38     3631.0       r 
 60283.255  21.767   21.57  21.354  5182.42     3631.0    cyan 
 60283.255  22.321  22.062  21.749  4746.48     3631.0       g 
 60286.305  20.947  20.844  20.747  6629.82     3631.0  orange 
 60286.305  21.086  20.971   20.87  6366.38     3631.0       r 
 60286.305  21.797    21.6  21.386  5182.42     3631.0    cyan 
 60286.305  22.352  22.091   21.78  4746.48     3631.0       g 
 60286.442  20.948  20.845  20.748  6629.82     3631.0  orange 
 60286.442  21.087  20.972  20.871  6366.38     3631.0       r 
 60286.442  21.798  21.602  21.387  5182.42     3631.0    cyan 
 60286.442  22.353  22.093  21.782  4746.48     3631.0       g 
 60287.482  20.959  20.856  20.758  6629.82     3631.0  orange 
 60287.482  21.098  20.983  20.881  6366.38     3631.0       r 
 60287.482  21.808  21.612  21.398  5182.42     3631.0    cyan 
 60287.482  22.364  22.103  21.793  4746.48     3631.0       g 
 60289.355  20.979  20.875  20.776  6629.82     3631.0  orange 
 60289.355  21.118  21.002  20.899  6366.38     3631.0       r 
 60289.355  21.827   21.63  21.417  5182.42     3631.0    cyan 
 60289.355  22.383   22.12  21.812  4746.48     3631.0       g 
 60289.503  20.981  20.876  20.777  6629.82     3631.0  orange 
 60289.503  21.119  21.004  20.901  6366.38     3631.0       r 
 60289.503  21.828  21.632  21.418  5182.42     3631.0    cyan 
 60289.503  22.384  22.122  21.814  4746.48     3631.0       g 
 60290.551  20.992  20.886  20.787  6629.82     3631.0  orange 
 60290.551   21.13  21.014  20.911  6366.38     3631.0       r 
 60290.551  21.838  21.642  21.429  5182.42     3631.0    cyan 
 60290.551  22.395  22.132  21.824  4746.48     3631.0       g 
 60292.405  21.011  20.904  20.805  6629.82     3631.0  orange 
 60292.405  21.149  21.032  20.929  6366.38     3631.0       r 
 60292.405  21.856   21.66  21.448  5182.42     3631.0    cyan 
 60292.405  22.413  22.151  21.841  4746.48     3631.0       g 
 60293.532  21.023  20.915  20.815  6629.82     3631.0  orange 
 60293.532   21.16  21.043  20.939  6366.38     3631.0       r 
 60293.532  21.867  21.671   21.46  5182.42     3631.0    cyan 
 60293.532  22.424  22.162  21.852  4746.48     3631.0       g 
 60294.517  21.033  20.925  20.825  6629.82     3631.0  orange 
 60294.517  21.171  21.053  20.949  6366.38     3631.0       r 
 60294.517  21.877  21.681   21.47  5182.42     3631.0    cyan 
 60294.517  22.433  22.172  21.862  4746.48     3631.0       g 
 60295.454  21.043  20.934  20.834  6629.82     3631.0  orange 
 60295.454   21.18  21.062  20.958  6366.38     3631.0       r 
 60295.454  21.886   21.69   21.48  5182.42     3631.0    cyan 
 60295.454  22.442  22.181  21.871  4746.48     3631.0       g 
 60295.465  21.043  20.934  20.834  6629.82     3631.0  orange 
 60295.465   21.18  21.062  20.958  6366.38     3631.0       r 
 60295.465  21.886   21.69   21.48  5182.42     3631.0    cyan 
 60295.465  22.443  22.181  21.871  4746.48     3631.0       g 
 60298.504  21.074  20.964  20.862  6629.82     3631.0  orange 
 60298.504  21.211   21.09  20.988  6366.38     3631.0       r 
 60298.504  21.916   21.72   21.51  5182.42     3631.0    cyan 
 60298.504  22.472  22.211    21.9  4746.48     3631.0       g 
 60301.554  21.104  20.993  20.891  6629.82     3631.0  orange 
 60301.554  21.242  21.118  21.017  6366.38     3631.0       r 
 60301.554  21.946  21.748  21.538  5182.42     3631.0    cyan 
 60301.554  22.501   22.24  21.928  4746.48     3631.0       g 
 60304.604  21.133  21.022   20.92  6629.82     3631.0  orange 
 60304.604  21.272  21.148  21.045  6366.38     3631.0       r 
 60304.604  21.975  21.776  21.565  5182.42     3631.0    cyan 
 60304.604   22.53  22.269  21.957  4746.48     3631.0       g 
 60307.653  21.161  21.051  20.949  6629.82     3631.0  orange 
 60307.653  21.301  21.178  21.073  6366.38     3631.0       r 
 60307.653  22.004  21.804  21.593  5182.42     3631.0    cyan 
 60307.653  22.558  22.298  21.985  4746.48     3631.0       g 
 60310.703  21.189   21.08  20.978  6629.82     3631.0  orange 
 60310.703   21.33  21.208    21.1  6366.38     3631.0       r 
 60310.703  22.032  21.832  21.621  5182.42     3631.0    cyan 
 60310.703  22.587  22.326  22.014  4746.48     3631.0       g 
 60313.753  21.217  21.108  21.006  6629.82     3631.0  orange 
 60313.753  21.358  21.237  21.128  6366.38     3631.0       r 
 60313.753  22.059  21.859  21.649  5182.42     3631.0    cyan 
 60313.753  22.614  22.354  22.042  4746.48     3631.0       g 
 60315.512  21.233  21.125  21.022  6629.82     3631.0  orange 
 60315.512  21.375  21.254  21.143  6366.38     3631.0       r 
 60315.512  22.074  21.875  21.665  5182.42     3631.0    cyan 
 60315.512   22.63  22.369  22.058  4746.48     3631.0       g 
 60316.518  21.243  21.135  21.032  6629.82     3631.0  orange 
 60316.518  21.384  21.264  21.152  6366.38     3631.0       r 
 60316.518  22.083  21.884  21.674  5182.42     3631.0    cyan 
 60316.518  22.639  22.378  22.067  4746.48     3631.0       g 
 60316.803  21.245  21.138  21.034  6629.82     3631.0  orange 
 60316.803  21.387  21.267  21.155  6366.38     3631.0       r 
 60316.803  22.086  21.887  21.676  5182.42     3631.0    cyan 
 60316.803  22.642  22.381   22.07  4746.48     3631.0       g 
 60319.853  21.273  21.167  21.062  6629.82     3631.0  orange 
 60319.853  21.414  21.297  21.182  6366.38     3631.0       r 
 60319.853  22.113  21.914  21.704  5182.42     3631.0    cyan 
 60319.853   22.67  22.408  22.097  4746.48     3631.0       g 
 60322.902  21.303  21.196  21.088  6629.82     3631.0  orange 
 60322.902  21.441  21.324  21.209  6366.38     3631.0       r 
 60322.902  22.141  21.942  21.731  5182.42     3631.0    cyan 
 60322.902  22.697  22.435  22.125  4746.48     3631.0       g 
  60323.43  21.309  21.201  21.093  6629.82     3631.0  orange 
  60323.43  21.445  21.328  21.214  6366.38     3631.0       r 
  60323.43  22.146  21.947  21.735  5182.42     3631.0    cyan 
  60323.43  22.702   22.44  22.129  4746.48     3631.0       g 
 60324.446  21.319  21.211  21.102  6629.82     3631.0  orange 
 60324.446  21.454  21.337  21.223  6366.38     3631.0       r 
 60324.446  22.155  21.956  21.744  5182.42     3631.0    cyan 
 60324.446  22.711  22.449  22.139  4746.48     3631.0       g 
 60325.952  21.333  21.225  21.115  6629.82     3631.0  orange 
 60325.952  21.468   21.35  21.236  6366.38     3631.0       r 
 60325.952  22.168   21.97  21.758  5182.42     3631.0    cyan 
 60325.952  22.724  22.463  22.152  4746.48     3631.0       g 
 60327.393  21.347  21.239  21.128  6629.82     3631.0  orange 
 60327.393  21.481  21.363  21.249  6366.38     3631.0       r 
 60327.393  22.181  21.983  21.771  5182.42     3631.0    cyan 
 60327.393  22.736  22.476  22.165  4746.48     3631.0       g 
 60329.002  21.363  21.254  21.142  6629.82     3631.0  orange 
 60329.002  21.495  21.377  21.263  6366.38     3631.0       r 
 60329.002  22.195  21.998  21.785  5182.42     3631.0    cyan 
 60329.002   22.75  22.491  22.179  4746.48     3631.0       g 
 60332.052  21.393  21.283  21.168  6629.82     3631.0  orange 
 60332.052  21.521  21.404   21.29  6366.38     3631.0       r 
 60332.052  22.222  22.026  21.811  5182.42     3631.0    cyan 
 60332.052  22.776  22.519  22.206  4746.48     3631.0       g 
 60335.101  21.422  21.311  21.194  6629.82     3631.0  orange 
 60335.101  21.548   21.43  21.317  6366.38     3631.0       r 
 60335.101   22.25  22.053  21.839  5182.42     3631.0    cyan 
 60335.101  22.802  22.547  22.233  4746.48     3631.0       g 
 60338.151  21.452  21.339  21.221  6629.82     3631.0  orange 
 60338.151  21.574  21.457  21.343  6366.38     3631.0       r 
 60338.151  22.277   22.08  21.866  5182.42     3631.0    cyan 
 60338.151  22.828  22.574   22.26  4746.48     3631.0       g 
 60341.201  21.481  21.367  21.246  6629.82     3631.0  orange 
 60341.201    21.6  21.484   21.37  6366.38     3631.0       r 
 60341.201  22.304  22.107  21.894  5182.42     3631.0    cyan 
 60341.201  22.853  22.602  22.286  4746.48     3631.0       g 
 60341.411  21.483  21.369  21.248  6629.82     3631.0  orange 
 60341.411  21.602  21.486  21.371  6366.38     3631.0       r 
 60341.411  22.306  22.109  21.895  5182.42     3631.0    cyan 
 60341.411  22.855  22.604  22.288  4746.48     3631.0       g 
 60344.251   21.51  21.394  21.272  6629.82     3631.0  orange 
 60344.251  21.627   21.51  21.396  6366.38     3631.0       r 
 60344.251  22.331  22.133  21.921  5182.42     3631.0    cyan 
 60344.251  22.878  22.629  22.312  4746.48     3631.0       g 
 60344.381  21.511  21.395  21.273  6629.82     3631.0  orange 
 60344.381  21.628  21.511  21.397  6366.38     3631.0       r 
 60344.381  22.332  22.134  21.922  5182.42     3631.0    cyan 
 60344.381   22.88   22.63  22.313  4746.48     3631.0       g 
  60345.38   21.52  21.404  21.282  6629.82     3631.0  orange 
  60345.38  21.637   21.52  21.405  6366.38     3631.0       r 
  60345.38  22.341  22.142  21.931  5182.42     3631.0    cyan 
  60345.38  22.888  22.639  22.322  4746.48     3631.0       g 
 60346.387   21.53  21.413  21.291  6629.82     3631.0  orange 
 60346.387  21.646  21.529  21.414  6366.38     3631.0       r 
 60346.387   22.35  22.151   21.94  5182.42     3631.0    cyan 
 60346.387  22.896  22.648  22.331  4746.48     3631.0       g 
   60347.3  21.539  21.422  21.298  6629.82     3631.0  orange 
   60347.3  21.655  21.537  21.422  6366.38     3631.0       r 
   60347.3  22.358  22.158  21.948  5182.42     3631.0    cyan 
   60347.3  22.904  22.656  22.338  4746.48     3631.0       g 
 60347.393  21.539  21.422  21.299  6629.82     3631.0  orange 
 60347.393  21.656  21.537  21.422  6366.38     3631.0       r 
 60347.393  22.359  22.159  21.948  5182.42     3631.0    cyan 
 60347.393  22.904  22.657  22.339  4746.48     3631.0       g 
 60349.391  21.558   21.44  21.316  6629.82     3631.0  orange 
 60349.391  21.674  21.555  21.439  6366.38     3631.0       r 
 60349.391  22.376  22.176  21.966  5182.42     3631.0    cyan 
 60349.391  22.921  22.674  22.356  4746.48     3631.0       g 
  60350.35  21.567  21.449  21.324  6629.82     3631.0  orange 
  60350.35  21.683  21.563  21.447  6366.38     3631.0       r 
  60350.35  22.385  22.184  21.974  5182.42     3631.0    cyan 
  60350.35  22.929  22.682  22.364  4746.48     3631.0       g 
   60353.4  21.596  21.475   21.35  6629.82     3631.0  orange 
   60353.4   21.71  21.589  21.473  6366.38     3631.0       r 
   60353.4  22.411  22.209  22.002  5182.42     3631.0    cyan 
   60353.4  22.954  22.708   22.39  4746.48     3631.0       g 
  60356.45  21.624  21.501  21.375  6629.82     3631.0  orange 
  60356.45  21.738  21.615  21.499  6366.38     3631.0       r 
  60356.45  22.438  22.234  22.029  5182.42     3631.0    cyan 
  60356.45  22.979  22.733  22.416  4746.48     3631.0       g 
   60359.5  21.652  21.527    21.4  6629.82     3631.0  orange 
   60359.5  21.765  21.641  21.525  6366.38     3631.0       r 
   60359.5  22.464  22.259  22.055  5182.42     3631.0    cyan 
   60359.5  23.005  22.759  22.441  4746.48     3631.0       g 
 60362.549  21.679  21.553  21.426  6629.82     3631.0  orange 
 60362.549  21.792  21.666   21.55  6366.38     3631.0       r 
 60362.549   22.49  22.284  22.082  5182.42     3631.0    cyan 
 60362.549  23.031  22.784  22.467  4746.48     3631.0       g 
 60365.599  21.707  21.579   21.45  6629.82     3631.0  orange 
 60365.599  21.819  21.692  21.575  6366.38     3631.0       r 
 60365.599  22.516   22.31  22.108  5182.42     3631.0    cyan 
 60365.599  23.057  22.809  22.492  4746.48     3631.0       g 
 60368.649  21.734  21.605  21.475  6629.82     3631.0  orange 
 60368.649  21.846  21.717  21.599  6366.38     3631.0       r 
 60368.649  22.542  22.334  22.135  5182.42     3631.0    cyan 
 60368.649  23.082  22.834  22.517  4746.48     3631.0       g 
 60371.699   21.76  21.631  21.499  6629.82     3631.0  orange 
 60371.699  21.873  21.743  21.624  6366.38     3631.0       r 
 60371.699  22.567  22.359  22.161  5182.42     3631.0    cyan 
 60371.699  23.107  22.859  22.542  4746.48     3631.0       g 
 60374.748  21.787  21.656  21.523  6629.82     3631.0  orange 
 60374.748  21.899  21.768  21.649  6366.38     3631.0       r 
 60374.748  22.593  22.384  22.186  5182.42     3631.0    cyan 
 60374.748  23.131  22.884  22.567  4746.48     3631.0       g 
 60377.798  21.812  21.681  21.547  6629.82     3631.0  orange 
 60377.798  21.925  21.794  21.673  6366.38     3631.0       r 
 60377.798  22.618  22.409  22.211  5182.42     3631.0    cyan 
 60377.798  23.155  22.909  22.592  4746.48     3631.0       g 
 60380.848  21.838  21.706  21.571  6629.82     3631.0  orange 
 60380.848  21.951  21.819  21.697  6366.38     3631.0       r 
 60380.848  22.643  22.433  22.235  5182.42     3631.0    cyan 
 60380.848   23.18  22.933  22.617  4746.48     3631.0       g 
 60383.898  21.863  21.731  21.595  6629.82     3631.0  orange 
 60383.898  21.977  21.843  21.721  6366.38     3631.0       r 
 60383.898  22.668  22.457  22.259  5182.42     3631.0    cyan 
 60383.898  23.205  22.957  22.643  4746.48     3631.0       g 
 60386.948  21.888  21.756  21.619  6629.82     3631.0  orange 
 60386.948  22.002  21.868  21.745  6366.38     3631.0       r 
 60386.948  22.693  22.481  22.283  5182.42     3631.0    cyan 
 60386.948   23.23  22.982  22.668  4746.48     3631.0       g 
 60389.997  21.913   21.78  21.642  6629.82     3631.0  orange 
 60389.997  22.028  21.893  21.769  6366.38     3631.0       r 
 60389.997  22.718  22.505  22.306  5182.42     3631.0    cyan 
 60389.997  23.255  23.006  22.693  4746.48     3631.0       g 
 60393.047  21.937  21.803  21.666  6629.82     3631.0  orange 
 60393.047  22.053  21.918  21.793  6366.38     3631.0       r 
 60393.047  22.742  22.529   22.33  5182.42     3631.0    cyan 
 60393.047  23.279  23.029  22.718  4746.48     3631.0       g 
 60396.097  21.962  21.826  21.689  6629.82     3631.0  orange 
 60396.097  22.078  21.942  21.816  6366.38     3631.0       r 
 60396.097  22.767  22.553  22.353  5182.42     3631.0    cyan 
 60396.097  23.303  23.053  22.743  4746.48     3631.0       g 
 60399.147  21.987   21.85  21.712  6629.82     3631.0  orange 
 60399.147  22.103  21.967   21.84  6366.38     3631.0       r 
 60399.147  22.791  22.577  22.376  5182.42     3631.0    cyan 
 60399.147  23.327  23.077  22.767  4746.48     3631.0       g 
 60402.196  22.012  21.874  21.735  6629.82     3631.0  orange 
 60402.196  22.128  21.991  21.863  6366.38     3631.0       r 
 60402.196  22.815  22.601  22.399  5182.42     3631.0    cyan 
 60402.196   23.35  23.101  22.792  4746.48     3631.0       g 
 60405.246  22.036  21.898  21.759  6629.82     3631.0  orange 
 60405.246  22.153  22.015  21.885  6366.38     3631.0       r 
 60405.246  22.839  22.625  22.421  5182.42     3631.0    cyan 
 60405.246  23.374  23.125  22.816  4746.48     3631.0       g 
 60408.296  22.061  21.921  21.782  6629.82     3631.0  orange 
 60408.296  22.177  22.039  21.908  6366.38     3631.0       r 
 60408.296  22.863  22.649  22.444  5182.42     3631.0    cyan 
 60408.296  23.397  23.149   22.84  4746.48     3631.0       g 
 60411.346  22.086  21.944  21.804  6629.82     3631.0  orange 
 60411.346  22.201  22.062  21.931  6366.38     3631.0       r 
 60411.346  22.887  22.671  22.467  5182.42     3631.0    cyan 
 60411.346  23.421  23.173  22.864  4746.48     3631.0       g 
 60414.396  22.111  21.968  21.827  6629.82     3631.0  orange 
 60414.396  22.225  22.085  21.953  6366.38     3631.0       r 
 60414.396   22.91  22.694  22.489  5182.42     3631.0    cyan 
 60414.396  23.444  23.196  22.888  4746.48     3631.0       g 
 60417.445  22.135  21.991  21.849  6629.82     3631.0  orange 
 60417.445  22.249  22.108  21.975  6366.38     3631.0       r 
 60417.445  22.934  22.717  22.513  5182.42     3631.0    cyan 
 60417.445  23.467   23.22  22.912  4746.48     3631.0       g 
 60420.495  22.159  22.013  21.871  6629.82     3631.0  orange 
 60420.495  22.274  22.131  21.998  6366.38     3631.0       r 
 60420.495  22.958  22.739  22.537  5182.42     3631.0    cyan 
 60420.495   23.49  23.243  22.936  4746.48     3631.0       g 
 60423.545  22.183  22.036  21.893  6629.82     3631.0  orange 
 60423.545  22.298  22.154   22.02  6366.38     3631.0       r 
 60423.545   22.98  22.762  22.561  5182.42     3631.0    cyan 
 60423.545  23.514  23.265   22.96  4746.48     3631.0       g 
 60426.595  22.206  22.058  21.915  6629.82     3631.0  orange 
 60426.595  22.322  22.177  22.042  6366.38     3631.0       r 
 60426.595  23.004  22.785  22.585  5182.42     3631.0    cyan 
 60426.595  23.537  23.288  22.984  4746.48     3631.0       g 
 60429.644  22.229  22.081  21.937  6629.82     3631.0  orange 
 60429.644  22.345    22.2  22.064  6366.38     3631.0       r 
 60429.644  23.027  22.809  22.608  5182.42     3631.0    cyan 
 60429.644   23.56  23.309  23.008  4746.48     3631.0       g 
 60432.694  22.252  22.102  21.959  6629.82     3631.0  orange 
 60432.694  22.368  22.223  22.086  6366.38     3631.0       r 
 60432.694  23.049  22.832  22.631  5182.42     3631.0    cyan 
 60432.694  23.583  23.331  23.032  4746.48     3631.0       g 
 60435.744  22.275  22.124  21.981  6629.82     3631.0  orange 
 60435.744  22.391  22.246  22.108  6366.38     3631.0       r 
 60435.744  23.072  22.854  22.654  5182.42     3631.0    cyan 
 60435.744  23.606  23.352  23.055  4746.48     3631.0       g 
 60438.794  22.299  22.146  22.002  6629.82     3631.0  orange 
 60438.794  22.414  22.269   22.13  6366.38     3631.0       r 
 60438.794  23.095  22.876  22.676  5182.42     3631.0    cyan 
 60438.794  23.629  23.374  23.079  4746.48     3631.0       g 
 60441.844  22.322  22.168  22.024  6629.82     3631.0  orange 
 60441.844  22.436  22.293  22.152  6366.38     3631.0       r 
 60441.844  23.117  22.898  22.697  5182.42     3631.0    cyan 
 60441.844  23.652  23.395  23.101  4746.48     3631.0       g 
 60444.893  22.345   22.19  22.045  6629.82     3631.0  orange 
 60444.893   22.46  22.316  22.174  6366.38     3631.0       r 
 60444.893  23.139  22.919  22.718  5182.42     3631.0    cyan 
 60444.893  23.675  23.416  23.122  4746.48     3631.0       g 
 60447.943  22.368  22.212  22.066  6629.82     3631.0  orange 
 60447.943  22.483  22.338  22.195  6366.38     3631.0       r 
 60447.943   23.16  22.941  22.738  5182.42     3631.0    cyan 
 60447.943  23.697  23.437  23.143  4746.48     3631.0       g 
 60450.993  22.391  22.235  22.087  6629.82     3631.0  orange 
 60450.993  22.506   22.36  22.217  6366.38     3631.0       r 
 60450.993  23.181  22.962  22.759  5182.42     3631.0    cyan 
 60450.993  23.719  23.459  23.164  4746.48     3631.0       g 
 60454.043  22.414  22.256  22.108  6629.82     3631.0  orange 
 60454.043  22.529  22.382  22.238  6366.38     3631.0       r 
 60454.043  23.204  22.983   22.78  5182.42     3631.0    cyan 
 60454.043  23.742  23.481  23.185  4746.48     3631.0       g 
 60457.092  22.436  22.278  22.129  6629.82     3631.0  orange 
 60457.092  22.552  22.403   22.26  6366.38     3631.0       r 
 60457.092  23.226  23.005  22.801  5182.42     3631.0    cyan 
 60457.092  23.764  23.503  23.206  4746.48     3631.0       g 
 60460.142  22.459    22.3  22.149  6629.82     3631.0  orange 
 60460.142  22.575  22.424  22.281  6366.38     3631.0       r 
 60460.142  23.248  23.026  22.822  5182.42     3631.0    cyan 
 60460.142  23.786  23.525  23.227  4746.48     3631.0       g 
 60463.192  22.481  22.323   22.17  6629.82     3631.0  orange 
 60463.192  22.598  22.445  22.302  6366.38     3631.0       r 
 60463.192   23.27  23.048  22.842  5182.42     3631.0    cyan 
 60463.192  23.808  23.547  23.248  4746.48     3631.0       g 
 60466.242  22.503  22.344  22.191  6629.82     3631.0  orange 
 60466.242  22.621  22.465  22.323  6366.38     3631.0       r 
 60466.242  23.291   23.07  22.863  5182.42     3631.0    cyan 
 60466.242   23.83  23.569  23.269  4746.48     3631.0       g 
 60469.291  22.525  22.366  22.212  6629.82     3631.0  orange 
 60469.291  22.643  22.487  22.344  6366.38     3631.0       r 
 60469.291  23.313  23.092  22.884  5182.42     3631.0    cyan 
 60469.291  23.851   23.59  23.289  4746.48     3631.0       g 
 60472.341  22.547  22.387  22.231  6629.82     3631.0  orange 
 60472.341  22.665  22.508  22.365  6366.38     3631.0       r 
 60472.341  23.334  23.114  22.904  5182.42     3631.0    cyan 
 60472.341  23.873  23.611   23.31  4746.48     3631.0       g 
 60475.391  22.569  22.408  22.252  6629.82     3631.0  orange 
 60475.391  22.687  22.529  22.386  6366.38     3631.0       r 
 60475.391  23.355  23.136  22.925  5182.42     3631.0    cyan 
 60475.391  23.894  23.631   23.33  4746.48     3631.0       g 
 60478.441  22.591   22.43  22.272  6629.82     3631.0  orange 
 60478.441  22.708   22.55  22.407  6366.38     3631.0       r 
 60478.441  23.376  23.156  22.946  5182.42     3631.0    cyan 
 60478.441  23.916  23.652   23.35  4746.48     3631.0       g 
 60481.491  22.613  22.451  22.292  6629.82     3631.0  orange 
 60481.491  22.729  22.572  22.427  6366.38     3631.0       r 
 60481.491  23.397  23.177  22.967  5182.42     3631.0    cyan 
 60481.491  23.937  23.672   23.37  4746.48     3631.0       g 
  60484.54  22.635  22.472  22.312  6629.82     3631.0  orange 
  60484.54  22.751  22.593  22.448  6366.38     3631.0       r 
  60484.54  23.418  23.197  22.987  5182.42     3631.0    cyan 
  60484.54  23.958  23.692   23.39  4746.48     3631.0       g 
  60487.59  22.657  22.492  22.332  6629.82     3631.0  orange 
  60487.59  22.772  22.615  22.468  6366.38     3631.0       r 
  60487.59   23.44  23.217  23.008  5182.42     3631.0    cyan 
  60487.59  23.979  23.712   23.41  4746.48     3631.0       g 
  60490.64  22.679  22.513  22.352  6629.82     3631.0  orange 
  60490.64  22.794  22.636  22.489  6366.38     3631.0       r 
  60490.64  23.461  23.237  23.029  5182.42     3631.0    cyan 
  60490.64    24.0  23.733   23.43  4746.48     3631.0       g 
  60493.69    22.7  22.534  22.372  6629.82     3631.0  orange 
  60493.69  22.815  22.657  22.509  6366.38     3631.0       r 
  60493.69  23.481  23.258  23.049  5182.42     3631.0    cyan 
  60493.69  24.021  23.753   23.45  4746.48     3631.0       g 
 60496.739  22.722  22.554  22.392  6629.82     3631.0  orange 
 60496.739  22.836  22.678  22.529  6366.38     3631.0       r 
 60496.739  23.502  23.278  23.069  5182.42     3631.0    cyan 
 60496.739  24.042  23.772   23.47  4746.48     3631.0       g 
 60499.789  22.743  22.575  22.412  6629.82     3631.0  orange 
 60499.789  22.858  22.699  22.549  6366.38     3631.0       r 
 60499.789  23.523  23.298  23.089  5182.42     3631.0    cyan 
 60499.789  24.063  23.792   23.49  4746.48     3631.0       g 
 60502.839  22.764  22.595  22.431  6629.82     3631.0  orange 
 60502.839  22.879   22.72  22.569  6366.38     3631.0       r 
 60502.839  23.544  23.318  23.109  5182.42     3631.0    cyan 
 60502.839  24.083  23.812   23.51  4746.48     3631.0       g 
 60505.889  22.785  22.615  22.451  6629.82     3631.0  orange 
 60505.889    22.9  22.739  22.589  6366.38     3631.0       r 
 60505.889  23.564  23.337  23.129  5182.42     3631.0    cyan 
 60505.889  24.104  23.832  23.529  4746.48     3631.0       g 
 60508.939  22.805  22.635   22.47  6629.82     3631.0  orange 
 60508.939  22.921  22.759  22.609  6366.38     3631.0       r 
 60508.939  23.584  23.357  23.148  5182.42     3631.0    cyan 
 60508.939  24.124  23.851  23.549  4746.48     3631.0       g 
 60511.988  22.826  22.655   22.49  6629.82     3631.0  orange 
 60511.988  22.942  22.779  22.628  6366.38     3631.0       r 
 60511.988  23.605  23.376  23.167  5182.42     3631.0    cyan 
 60511.988  24.144  23.871  23.568  4746.48     3631.0       g 
 60515.038  22.846  22.675  22.509  6629.82     3631.0  orange 
 60515.038  22.963  22.798  22.648  6366.38     3631.0       r 
 60515.038  23.625  23.396  23.186  5182.42     3631.0    cyan 
 60515.038  24.164   23.89  23.587  4746.48     3631.0       g 
 60518.088  22.866  22.695  22.528  6629.82     3631.0  orange 
 60518.088  22.984  22.817  22.667  6366.38     3631.0       r 
 60518.088  23.645  23.415  23.205  5182.42     3631.0    cyan 
 60518.088  24.185   23.91  23.607  4746.48     3631.0       g 
 60521.138  22.887  22.715  22.547  6629.82     3631.0  orange 
 60521.138  23.005  22.836  22.687  6366.38     3631.0       r 
 60521.138  23.666  23.434  23.223  5182.42     3631.0    cyan 
 60521.138  24.204   23.93  23.626  4746.48     3631.0       g 
 60524.187  22.907  22.735  22.566  6629.82     3631.0  orange 
 60524.187  23.026  22.855  22.706  6366.38     3631.0       r 
 60524.187  23.686  23.453  23.242  5182.42     3631.0    cyan 
 60524.187  24.224  23.949  23.645  4746.48     3631.0       g 
 60527.237  22.927  22.754  22.585  6629.82     3631.0  orange 
 60527.237  23.046  22.874  22.725  6366.38     3631.0       r 
 60527.237  23.706  23.472  23.261  5182.42     3631.0    cyan 
 60527.237  24.243  23.968  23.664  4746.48     3631.0       g 
 60530.287  22.948  22.774  22.604  6629.82     3631.0  orange 
 60530.287  23.067  22.893  22.743  6366.38     3631.0       r 
 60530.287  23.726  23.491   23.28  5182.42     3631.0    cyan 
 60530.287  24.262  23.987  23.683  4746.48     3631.0       g 
 60533.337  22.968  22.793  22.623  6629.82     3631.0  orange 
 60533.337  23.087  22.911  22.762  6366.38     3631.0       r 
 60533.337  23.746   23.51  23.298  5182.42     3631.0    cyan 
 60533.337   24.28  24.006  23.702  4746.48     3631.0       g 
 60536.387  22.988  22.812  22.642  6629.82     3631.0  orange 
 60536.387  23.107   22.93  22.781  6366.38     3631.0       r 
 60536.387  23.765   23.53  23.317  5182.42     3631.0    cyan 
 60536.387  24.299  24.024  23.721  4746.48     3631.0       g 
 60539.436  23.007  22.832   22.66  6629.82     3631.0  orange 
 60539.436  23.127  22.949    22.8  6366.38     3631.0       r 
